V1,V2,V3,V4,V5,V6
-1.133333333333330379e-03,-1.078249999999999487e-01,4.357500000000021773e-02,6.079999999999987498e-02,1.300999999999998269e-01,5.140833333333329896e-02
-5.333333333333537853e-03,-1.114416666666668276e-01,4.405000000000021398e-02,5.277500000000034941e-02,9.282500000000017126e-02,3.899999999999978484e-02
-5.383333333333538417e-03,-1.108833333333334864e-01,3.619999999999980178e-02,4.892499999999969790e-02,6.391666666666671881e-02,3.077499999999981986e-02
-5.458333333333538831e-03,-1.103416666666668239e-01,3.669166666666646981e-02,4.508333333333326698e-02,4.337500000000035077e-02,2.259166666666651349e-02
2.800000000000209439e-03,-1.014583333333335113e-01,3.719999999999980267e-02,3.710833333333374284e-02,1.873333333333332754e-02,1.028333333333344632e-02
2.716666666666875309e-03,-9.258333333333310100e-02,3.353333333333337329e-02,3.332499999999975759e-02,6.649999999999817515e-03,-1.983333333333399395e-03
2.591666666666875198e-03,-9.215833333333310617e-02,3.399166666666670472e-02,3.789166666666708011e-02,1.121666666666624838e-02,2.450000000000139566e-03
-1.783333333333333168e-03,-9.609166666666664469e-02,3.006666666666649515e-02,3.822500000000041143e-02,7.508333333333151727e-03,7.008333333333241488e-03
-6.166666666666873950e-03,-1.001083333333335212e-01,3.420000000000003593e-02,4.664166666666660216e-02,2.038333333333332970e-02,1.989166666666675187e-02
-6.183333333333540516e-03,-1.039583333333332915e-01,4.655000000000021620e-02,6.302499999999987279e-02,4.109166666666636686e-02,4.489999999999999547e-02
-1.000833333333330313e-02,-1.157500000000001306e-01,5.917499999999994986e-02,8.329166666666625030e-02,6.111666666666695780e-02,6.096666666666659962e-02
-1.333333333333351113e-02,-1.311750000000000693e-01,7.648333333333322270e-02,1.116083333333330319e-01,9.266666666666684149e-02,9.697500000000001952e-02
-1.612499999999994146e-02,-1.419333333333331337e-01,9.844166666666670507e-02,1.354000000000000481e-01,1.230833333333333918e-01,1.235750000000001431e-01
-1.845833333333347925e-02,-1.522499999999999964e-01,1.251999999999999502e-01,1.715416666666663703e-01,1.567666666666663600e-01,1.535250000000000226e-01
-3.874999999999969615e-03,-1.371166666666664702e-01,1.942666666666668374e-01,2.452499999999998848e-01,2.192500000000003613e-01,2.079999999999998239e-01
1.881666666666684598e-02,-9.687500000000015543e-02,3.135500000000001619e-01,3.443333333333337687e-01,2.990250000000000408e-01,2.752916666666664347e-01
1.590833333333330213e-02,-8.626666666666685246e-02,4.495250000000001744e-01,4.818916666666663851e-01,4.221583333333334132e-01,3.729333333333332279e-01
-1.265833333333348139e-02,-1.305499999999998051e-01,6.019583333333333730e-01,6.579166666666670382e-01,5.928083333333334926e-01,5.093750000000000222e-01
-5.419166666666666576e-02,-2.046166666666666689e-01,7.288500000000001089e-01,8.216166666666667728e-01,7.517249999999999766e-01,6.425000000000000711e-01
-9.186666666666676306e-02,-2.332583333333334286e-01,8.635583333333334277e-01,9.809833333333333183e-01,9.024833333333336371e-01,7.635166666666667323e-01
-1.170666666666666661e-01,-2.370166666666665423e-01,1.022983333333333356e+00,1.140174999999999716e+00,1.049016666666666708e+00,8.721166666666667622e-01
-1.296916666666668438e-01,-2.575333333333333363e-01,1.157074999999999854e+00,1.278291666666666604e+00,1.174575000000000147e+00,9.556916666666667171e-01
-1.714500000000000191e-01,-2.947500000000001230e-01,1.290874999999999773e+00,1.432866666666666733e+00,1.320824999999999694e+00,1.055883333333333285e+00
-2.715500000000001246e-01,-3.861583333333331036e-01,1.461966666666666637e+00,1.628966666666666674e+00,1.525299999999999656e+00,1.206033333333333291e+00
-4.383333333333332971e-01,-6.025833333333332487e-01,1.582924999999999915e+00,1.858299999999999841e+00,1.788058333333333305e+00,1.414491666666666703e+00
-6.092750000000000110e-01,-8.356916666666666105e-01,1.574683333333333213e+00,2.037608333333333466e+00,2.009149999999999547e+00,1.568791666666666584e+00
-7.385499999999998177e-01,-1.022974999999999968e+00,1.478899999999999881e+00,2.162733333333333174e+00,2.188591666666666491e+00,1.702274999999999983e+00
-8.595249999999999835e-01,-1.210291666666666544e+00,1.308091666666666431e+00,2.266999999999999904e+00,2.355516666666666925e+00,1.806566666666666876e+00
-9.929833333333333290e-01,-1.376766666666666694e+00,1.099758333333333393e+00,2.383750000000000036e+00,2.547425000000000050e+00,1.927516666666666545e+00
-1.122266666666666968e+00,-1.555749999999999966e+00,8.164166666666669014e-01,2.450491666666666735e+00,2.693474999999999842e+00,2.023458333333333581e+00
-1.122391666666666898e+00,-1.626416666666666622e+00,5.539083333333333359e-01,2.342225000000000001e+00,2.581158333333333665e+00,1.940216666666666701e+00
-9.350083333333335522e-01,-1.467908333333333148e+00,3.163916666666669042e-01,1.867266666666666630e+00,1.910466666666666757e+00,1.511133333333333439e+00
-7.392749999999997934e-01,-1.230224999999999902e+00,9.969166666666676169e-02,1.296475000000000044e+00,1.239766666666666683e+00,1.102891666666666604e+00
-6.143499999999998407e-01,-1.013358333333333361e+00,-2.950000000000010600e-02,9.548416666666664776e-01,9.065333333333337462e-01,8.696249999999998703e-01
-5.227750000000001007e-01,-8.423333333333332673e-01,-1.336916666666666254e-01,7.215333333333331378e-01,6.899166666666669556e-01,6.863333333333334618e-01
-4.269999999999997686e-01,-6.712833333333332320e-01,-2.212083333333332014e-01,4.965583333333334348e-01,4.858416666666669492e-01,4.905333333333332657e-01
-2.979000000000000536e-01,-4.544166666666668575e-01,-2.504083333333333439e-01,2.673999999999998045e-01,2.693000000000002059e-01,2.863833333333333231e-01
-1.896416666666666251e-01,-2.917333333333334555e-01,-2.379583333333331607e-01,7.991666666666648322e-02,8.195833333333350790e-02,1.280833333333334101e-01
-8.972499999999987430e-02,-1.499166666666668368e-01,-1.546750000000001180e-01,-3.256666666666666737e-02,-5.535833333333333578e-02,3.150000000000088493e-03
-3.981666666666672239e-02,-7.892500000000020333e-02,-1.047333333333331784e-01,-7.422500000000030462e-02,-1.218583333333330965e-01,-7.177500000000008873e-02
-1.907499999999991147e-02,-6.207499999999982476e-02,-9.229166666666677177e-02,-8.671666666666626166e-02,-1.467000000000001081e-01,-8.837500000000003686e-02
1.699999999999793690e-03,-4.521666666666654399e-02,-8.400833333333346253e-02,-9.919999999999976059e-02,-1.632083333333333997e-01,-1.049916666666666359e-01
2.247499999999994294e-02,-2.003333333333330579e-02,-7.154999999999996085e-02,-1.033333333333337489e-01,-1.588916666666669586e-01,-1.132833333333332776e-01
3.073333333333324452e-02,-7.358333333333119675e-03,-6.323333333333332196e-02,-9.911666666666643644e-02,-1.545666666666663247e-01,-1.048666666666666358e-01
3.897499999999988474e-02,1.141666666666846242e-03,-5.910833333333311707e-02,-1.115666666666666057e-01,-1.668916666666664939e-01,-1.131166666666666015e-01
5.554166666666648933e-02,1.378333333333325167e-02,-5.916666666666645091e-02,-1.198500000000003590e-01,-1.833999999999997577e-01,-1.297249999999998682e-01
6.794999999999999651e-02,1.392499999999992355e-02,-5.922499999999979170e-02,-1.364500000000002933e-01,-2.124249999999998917e-01,-1.588333333333333264e-01
8.036666666666684999e-02,1.407499999999992785e-02,-6.760000000000020159e-02,-1.572250000000000036e-01,-2.414916666666666600e-01,-1.754583333333332718e-01
8.444999999999994178e-02,1.841666666666680330e-02,-8.012499999999993239e-02,-1.613166666666664417e-01,-2.371750000000002467e-01,-1.837249999999999162e-01
8.850833333333348041e-02,2.274166666666656289e-02,-8.016666666666660834e-02,-1.653916666666670754e-01,-2.286499999999998256e-01,-1.752916666666665957e-01
8.838333333333348030e-02,2.704166666666676933e-02,-8.857499999999990381e-02,-1.736749999999999405e-01,-2.326749999999995766e-01,-1.835749999999999049e-01
9.243333333333324242e-02,3.134166666666653861e-02,-8.866666666666657426e-02,-1.777916666666663759e-01,-2.450333333333331032e-01,-1.877000000000001168e-01
9.233333333333323956e-02,3.147499999999987114e-02,-8.873333333333324746e-02,-1.819083333333336994e-01,-2.532000000000002027e-01,-1.917833333333332224e-01
9.639166666666679206e-02,3.577500000000007757e-02,-8.880833333333323920e-02,-1.860250000000001347e-01,-2.571749999999999314e-01,-1.916999999999998705e-01
9.627500000000012437e-02,4.422500000000004899e-02,-9.306666666666678356e-02,-1.901249999999998774e-01,-2.528000000000001912e-01,-1.874583333333334489e-01
1.003083333333332217e-01,4.851666666666647892e-02,-9.733333333333321624e-02,-1.900583333333332181e-01,-2.526083333333334902e-01,-1.957166666666667609e-01
1.001833333333332215e-01,5.280000000000002747e-02,-9.743333333333320523e-02,-2.024916666666667364e-01,-2.649500000000003519e-01,-2.039583333333333803e-01
1.000749999999998863e-01,4.874999999999981432e-02,-1.058499999999998470e-01,-2.149083333333335621e-01,-2.772499999999996634e-01,-2.080083333333331563e-01
1.041166666666667601e-01,5.718333333333355112e-02,-1.142833333333331536e-01,-2.190000000000000002e-01,-2.687000000000001054e-01,-2.120666666666666811e-01
1.081666666666665222e-01,6.561666666666685077e-02,-1.185583333333333628e-01,-2.272583333333337563e-01,-2.726333333333332276e-01,-2.202999999999999958e-01
1.080333333333331897e-01,6.985833333333327233e-02,-1.228499999999997927e-01,-2.355333333333332890e-01,-2.849083333333333745e-01,-2.202000000000000068e-01
1.078999999999998571e-01,7.826666666666658168e-02,-1.271666666666666501e-01,-2.396416666666663642e-01,-2.805083333333336371e-01,-2.242583333333335316e-01
1.161166666666664932e-01,8.250000000000012879e-02,-1.314833333333335352e-01,-2.479166666666667851e-01,-2.845166666666667510e-01,-2.241750000000002074e-01
1.201666666666666994e-01,9.090833333333342425e-02,-1.316250000000002141e-01,-2.561916666666663178e-01,-2.885499999999998066e-01,-2.199249999999999816e-01
1.158916666666664902e-01,9.514166666666652727e-02,-1.401083333333335013e-01,-2.644750000000000711e-01,-3.008666666666666711e-01,-2.281333333333332991e-01
1.199333333333333640e-01,1.077083333333333781e-01,-1.444249999999999423e-01,-2.727416666666662715e-01,-3.172916666666665830e-01,-2.404833333333334655e-01
1.239749999999997937e-01,1.160916666666666763e-01,-1.529249999999998944e-01,-2.893583333333337726e-01,-3.253833333333336908e-01,-2.486583333333334533e-01
1.280083333333333351e-01,1.244583333333333097e-01,-1.656250000000000777e-01,-3.018416666666663972e-01,-3.293583333333334751e-01,-2.568750000000000755e-01
1.237083333333331286e-01,1.328249999999999431e-01,-1.783666666666664791e-01,-3.185166666666663371e-01,-3.375416666666662957e-01,-2.692916666666664849e-01
1.319166666666664323e-01,1.411833333333332441e-01,-1.786083333333331469e-01,-3.310416666666665120e-01,-3.582583333333335673e-01,-2.734083333333333643e-01
1.401416666666668587e-01,1.578916666666665136e-01,-1.830166666666666886e-01,-3.435583333333333544e-01,-3.664499999999997759e-01,-2.816666666666666763e-01
1.441999999999999393e-01,1.704250000000000487e-01,-1.999416666666666287e-01,-3.602583333333332916e-01,-3.788166666666666349e-01,-2.857833333333335557e-01
1.440833333333332855e-01,1.787666666666666848e-01,-2.168916666666665660e-01,-3.853250000000003062e-01,-3.995583333333329601e-01,-3.107583333333334696e-01
1.481333333333330338e-01,1.912500000000001976e-01,-2.338833333333331654e-01,-4.062416666666666676e-01,-4.161333333333329110e-01,-3.315833333333331745e-01
1.521750000000003655e-01,2.078833333333334754e-01,-2.467250000000000276e-01,-4.229833333333332668e-01,-4.409999999999999476e-01,-3.482000000000001760e-01
1.436999999999999389e-01,2.203333333333331867e-01,-2.679000000000001935e-01,-4.438833333333329634e-01,-4.491916666666670443e-01,-3.522833333333332817e-01
1.477083333333330528e-01,2.285833333333331663e-01,-2.807833333333332182e-01,-4.564833333333331300e-01,-4.574249999999998595e-01,-3.439083333333333159e-01
1.558916666666667894e-01,2.576749999999999319e-01,-2.894999999999998685e-01,-4.774000000000004351e-01,-4.781249999999995781e-01,-3.563166666666668370e-01
1.598999999999998756e-01,2.742583333333332152e-01,-3.106833333333333669e-01,-5.107833333333335890e-01,-5.071416666666663797e-01,-3.811833333333334295e-01
1.597583333333332245e-01,2.866583333333334038e-01,-3.402083333333334458e-01,-5.441583333333335215e-01,-5.361583333333331813e-01,-4.018916666666664805e-01
1.637999999999996403e-01,3.073833333333335638e-01,-3.572500000000000675e-01,-5.650499999999998302e-01,-5.526916666666664701e-01,-4.142666666666666164e-01
1.719833333333334047e-01,3.280999999999999472e-01,-3.742916666666666892e-01,-5.984416666666664275e-01,-5.609000000000001762e-01,-4.183333333333335013e-01
1.843166666666669062e-01,3.487916666666667220e-01,-3.955250000000001820e-01,-6.276833333333332599e-01,-5.691333333333330469e-01,-4.182583333333335096e-01
1.883166666666666600e-01,3.694750000000002199e-01,-4.167666666666665631e-01,-6.485916666666662334e-01,-5.815333333333332355e-01,-4.348583333333334577e-01
1.923083333333331091e-01,3.859916666666668439e-01,-4.380249999999999977e-01,-6.820250000000003254e-01,-6.189500000000004443e-01,-4.514916666666667355e-01
1.963083333333337510e-01,3.983666666666665357e-01,-4.634583333333332500e-01,-7.238166666666664417e-01,-6.688833333333336073e-01,-4.806416666666668558e-01
2.044749999999999346e-01,4.190916666666666957e-01,-4.805416666666665337e-01,-7.614416666666670164e-01,-6.938416666666663568e-01,-4.973000000000001308e-01
2.209916666666665586e-01,4.481916666666668214e-01,-4.892249999999998544e-01,-7.906833333333337377e-01,-6.979416666666670155e-01,-4.972583333333334688e-01
2.333416666666667250e-01,4.606249999999998956e-01,-5.020416666666667194e-01,-8.157499999999998641e-01,-7.104499999999996929e-01,-4.972500000000001363e-01
2.332166666666667387e-01,4.688916666666665400e-01,-5.190583333333337324e-01,-8.408833333333335380e-01,-7.189083333333333714e-01,-5.056250000000001021e-01
2.372916666666664842e-01,4.772333333333331762e-01,-5.277416666666665535e-01,-8.577166666666667938e-01,-7.148500000000003185e-01,-4.973666666666667902e-01
2.455416666666669079e-01,4.814666666666667094e-01,-5.280749999999999611e-01,-8.662249999999996897e-01,-7.190833333333334076e-01,-5.015999999999999348e-01
2.454583333333335837e-01,4.815750000000000308e-01,-5.242583333333334927e-01,-8.789416666666665101e-01,-7.357749999999999568e-01,-5.058500000000001329e-01
2.536999999999997590e-01,4.817333333333334022e-01,-5.162333333333330998e-01,-8.832999999999996410e-01,-7.316333333333335798e-01,-4.976250000000000950e-01
2.577750000000004205e-01,4.860416666666664831e-01,-4.998833333333331241e-01,-8.751416666666668176e-01,-7.149916666666669141e-01,-4.768666666666666609e-01
2.618333333333335289e-01,4.819750000000000423e-01,-4.751999999999999003e-01,-8.627999999999999003e-01,-7.024833333333334595e-01,-4.602416666666667155e-01
2.575500000000003897e-01,4.778833333333331601e-01,-4.588416666666666477e-01,-8.462666666666667226e-01,-6.816250000000003695e-01,-4.477499999999998703e-01
2.616166666666668306e-01,4.654583333333334183e-01,-4.299833333333331620e-01,-8.214249999999996277e-01,-6.608166666666664968e-01,-4.227666666666666240e-01
2.573750000000004090e-01,4.489000000000001322e-01,-3.969083333333333075e-01,-7.923833333333337725e-01,-6.274916666666665588e-01,-4.019333333333331426e-01
2.531416666666664317e-01,4.282083333333333575e-01,-3.679333333333331679e-01,-7.632916666666669236e-01,-5.941333333333334021e-01,-3.810833333333334405e-01
2.405999999999995920e-01,4.033750000000000946e-01,-3.430916666666666281e-01,-7.216666666666666785e-01,-5.524416666666663867e-01,-3.519083333333333230e-01
2.197499999999998899e-01,3.868833333333334679e-01,-3.182250000000000356e-01,-6.717166666666668506e-01,-5.107583333333336473e-01,-3.227583333333332027e-01
2.156000000000001249e-01,3.704083333333335615e-01,-2.766833333333335032e-01,-6.176249999999997575e-01,-4.691083333333334049e-01,-2.978083333333332861e-01
2.114583333333336923e-01,3.497583333333333933e-01,-2.309750000000001247e-01,-5.677083333333332593e-01,-4.316583333333337547e-01,-2.645500000000000629e-01
1.948416666666670793e-01,3.166250000000001563e-01,-2.019083333333333286e-01,-5.177750000000000963e-01,-3.983666666666663136e-01,-2.479833333333334444e-01
1.782166666666662458e-01,2.876583333333334047e-01,-1.686750000000001026e-01,-4.636749999999995597e-01,-3.525666666666662508e-01,-2.147333333333331373e-01
1.574166666666665382e-01,2.545333333333335002e-01,-1.437583333333335434e-01,-4.054000000000002601e-01,-3.067583333333337436e-01,-1.939750000000000918e-01
1.449583333333330226e-01,2.214083333333332071e-01,-1.188416666666665122e-01,-3.471166666666666845e-01,-2.734499999999996378e-01,-1.690583333333335048e-01
1.324916666666670906e-01,1.966249999999999387e-01,-8.976666666666684169e-02,-2.929916666666670944e-01,-2.359666666666666579e-01,-1.441583333333331662e-01
1.117083333333331596e-01,1.676833333333331566e-01,-6.901666666666669836e-02,-2.555333333333332235e-01,-2.110083333333329647e-01,-1.359416666666665163e-01
9.508333333333321424e-02,1.387500000000001510e-01,-5.243333333333342200e-02,-2.180916666666669057e-01,-1.902249999999999497e-01,-1.277249999999998942e-01
8.260833333333347794e-02,1.098166666666667013e-01,-4.418333333333344937e-02,-1.806333333333330349e-01,-1.819333333333337521e-01,-1.153083333333334848e-01
7.013333333333329755e-02,9.339166666666676164e-02,-2.760000000000017301e-02,-1.473333333333331496e-01,-1.527666666666669670e-01,-1.028499999999999692e-01
7.015833333333330868e-02,8.110833333333325457e-02,-1.101666666666645603e-02,-1.098750000000001809e-01,-1.194333333333337521e-01,-8.623333333333337014e-02
6.186666666666666703e-02,6.049166666666687397e-02,-6.933333333333359903e-03,-8.908333333333291748e-02,-9.862499999999982392e-02,-7.798333333333339057e-02
5.774999999999979455e-02,5.238333333333312913e-02,1.324999999999944278e-03,-7.246666666666631840e-02,-1.028083333333329186e-01,-7.806666666666672860e-02
5.778333333333312422e-02,4.010000000000006615e-02,5.416666666666816905e-03,-6.833333333333321824e-02,-1.069750000000002366e-01,-8.229999999999983162e-02
5.363333333333336617e-02,3.198333333333342604e-02,1.367500000000012109e-02,-5.586666666666637027e-02,-1.027916666666662537e-01,-7.818333333333339630e-02
4.531666666666672727e-02,1.970833333333324444e-02,9.399999999999915368e-03,-5.177499999999993913e-02,-9.867499999999981841e-02,-8.247499999999982623e-02
4.956666666666648818e-02,1.589166666666681771e-02,9.358333333333249821e-03,-4.769166666666684040e-02,-9.461666666666672387e-02,-7.850000000000005584e-02
4.555000000000006266e-02,1.645833333333348442e-02,9.566666666666584495e-03,-4.766666666666684316e-02,-8.641666666666630858e-02,-7.463333333333319053e-02
3.317499999999987820e-02,4.566666666666642505e-03,5.883333333333485085e-03,-4.320000000000041862e-02,-8.630833333333298718e-02,-6.646666666666654899e-02
4.138333333333318181e-02,4.916666666666638652e-03,1.468333333333345612e-02,-3.843333333333309731e-02,-9.404166666666673169e-02,-7.037500000000009026e-02
4.505000000000006222e-02,8.966666666666844865e-03,1.059999999999991678e-02,-5.012499999999994044e-02,-1.136333333333331003e-01,-7.364999999999985447e-02
3.982499999999985357e-02,-7.499999999978357312e-05,5.950000000000151348e-03,-4.488333333333351105e-02,-1.197750000000001869e-01,-7.599166666666672121e-02
2.989999999999988153e-02,-5.458333333333328929e-03,-3.449999999999819530e-03,-4.766666666666660723e-02,-1.164750000000001756e-01,-9.397500000000021114e-02
3.203333333333342053e-02,-1.133333333333353538e-02,-1.125000000000058245e-03,-4.205000000000017751e-02,-9.152499999999957891e-02,-8.200833333333312769e-02
3.405833333333318363e-02,-5.141666666666454277e-03,6.833333333334835891e-04,-4.073333333333351014e-02,-7.473333333333362360e-02,-5.301666666666654537e-02
2.815000000000009162e-02,-3.075000000000029099e-03,-5.966666666666723372e-03,-4.000000000000017431e-02,-7.563333333333339958e-02,-4.964166666666654931e-02
2.293333333333321539e-02,-4.566666666666691077e-03,-1.678333333333336189e-02,-4.867499999999970461e-02,-9.088333333333332986e-02,-7.264166666666646566e-02
1.834166666666678727e-02,-1.366666666666666030e-02,-2.314999999999978880e-02,-4.973333333333303241e-02,-1.033916666666668399e-01,-6.773333333333335371e-02
1.832500000000011897e-02,-1.803333333333353994e-02,-2.065000000000002944e-02,-5.084166666666636858e-02,-8.723333333333357920e-02,-5.521666666666651124e-02
1.434166666666657902e-02,-1.380833333333332524e-02,-2.605833333333312449e-02,-4.341666666666683938e-02,-7.525833333333339925e-02,-5.122500000000008991e-02
1.867500000000012206e-02,-9.483333333333121562e-03,-2.284166666666669759e-02,-4.828333333333326843e-02,-8.822500000000024767e-02,-5.563333333333318753e-02
1.878333333333345734e-02,-9.266666666666451002e-03,-2.348333333333336298e-02,-4.876666666666660405e-02,-8.858333333333356929e-02,-6.006666666666672649e-02
1.886666666666678843e-02,-9.066666666666459151e-03,-1.974166666666649084e-02,-4.493333333333350554e-02,-8.885000000000023435e-02,-6.030000000000005494e-02
1.895833333333345541e-02,-8.833333333333123760e-03,-2.833333333333312720e-02,-4.515833333333350852e-02,-8.071666666666649226e-02,-6.050833333333338615e-02
1.907500000000011964e-02,-8.566666666666458707e-03,-2.852499999999979358e-02,-4.534166666666684248e-02,-7.675833333333338671e-02,-5.657499999999984763e-02
1.920833333333345216e-02,-4.125000000000031419e-03,-2.869999999999979512e-02,-4.136666666666707903e-02,-7.697500000000005727e-02,-4.849999999999987654e-02
1.519166666666657908e-02,-8.016666666666456831e-03,-3.301666666666666639e-02,-4.988333333333327263e-02,-7.718333333333339541e-02,-4.874999999999987677e-02
1.115833333333348353e-02,-1.191666666666665875e-02,-3.730833333333354040e-02,-5.004999999999994176e-02,-7.738333333333338726e-02,-5.314166666666675365e-02
7.133333333333278028e-03,-7.483333333333119786e-03,-4.157499999999997309e-02,-5.437499999999970135e-02,-8.591666666666625263e-02,-6.587499999999982259e-02
7.274999999999946440e-03,-1.135833333333333139e-02,-4.166666666666664354e-02,-4.619166666666684601e-02,-8.194166666666648224e-02,-5.778333333333318667e-02
1.158333333333348876e-02,-6.899999999999788247e-03,-3.341666666666667090e-02,-3.800833333333309555e-02,-7.792500000000004978e-02,-4.551666666666678851e-02
7.549999999999949113e-03,-1.078333333333332533e-02,-3.765000000000021108e-02,-3.396666666666666584e-02,-7.805000000000004989e-02,-4.573333333333344519e-02
3.516666666666851820e-03,-6.333333333333121540e-03,-3.770000000000020557e-02,-3.824999999999976336e-02,-6.983333333333296977e-02,-5.008333333333321591e-02
-5.000000000000229955e-04,-1.437500000000020706e-02,-4.605833333333351348e-02,-3.835833333333309864e-02,-6.576666666666654282e-02,-4.608333333333344828e-02
3.791666666666851024e-03,-9.916666666666663910e-03,-3.359166666666667245e-02,-3.429166666666667168e-02,-5.752500000000035363e-02,-4.209166666666657591e-02
1.225000000000015486e-02,-5.466666666666453178e-03,-2.111666666666649206e-02,-2.187499999999982514e-02,-3.678333333333309862e-02,-2.559166666666663759e-02
1.236666666666682082e-02,-1.016666666666693475e-03,-2.113333333333316036e-02,-1.779166666666672642e-02,-3.687499999999976213e-02,-2.158333333333354101e-02
1.248333333333348678e-02,-4.908333333333125825e-03,-2.946666666666646409e-02,-3.035833333333357031e-02,-6.195000000000011608e-02,-3.006666666666684556e-02
8.416666666666610536e-03,-4.633333333333121418e-03,-3.360000000000000486e-02,-3.456666666666666221e-02,-5.781666666666701593e-02,-4.269166666666657922e-02
8.524999999999944081e-03,-4.341666666666452179e-03,-3.773333333333354217e-02,-3.878333333333309346e-02,-5.786666666666701736e-02,-6.365833333333340005e-02
8.633333333333277626e-03,-8.216666666666663787e-03,-3.354166666666666408e-02,-3.883333333333309489e-02,-6.207500000000011620e-02,-4.711666666666678577e-02
4.575000000000181352e-03,-1.209166666666686846e-02,-3.765833333333354349e-02,-3.886666666666643150e-02,-6.210833333333344586e-02,-4.306666666666657262e-02
5.166666666666401217e-04,-1.180000000000019922e-02,-4.175833333333330011e-02,-4.305833333333374674e-02,-7.049999999999964628e-02,-5.570000000000008278e-02
4.791666666666846708e-03,-1.567499999999996674e-02,-4.169166666666663384e-02,-4.308333333333374399e-02,-7.056666666666630561e-02,-5.999166666666651271e-02
9.066666666666608337e-03,-1.120833333333353526e-02,-2.913333333333312583e-02,-3.478333333333332583e-02,-5.398333333333303619e-02,-4.345833333333323778e-02
1.335000000000014821e-02,-6.741666666666666641e-03,-2.072499999999982342e-02,-3.063333333333356431e-02,-4.989999999999993746e-02,-3.108333333333350781e-02
1.346666666666681417e-02,-1.061666666666687825e-02,-2.898333333333312500e-02,-3.482499999999999485e-02,-5.831666666666701637e-02,-3.539166666666660604e-02
5.250000000000177268e-03,-1.031666666666687660e-02,-3.305833333333333540e-02,-4.316666666666707508e-02,-7.504166666666695074e-02,-4.804166666666678798e-02
9.533333333333272180e-03,-5.841666666666668617e-03,-3.296666666666666495e-02,-3.899999999999975708e-02,-7.090833333333296240e-02,-5.647500000000008763e-02
1.380833333333348137e-02,-1.374999999999793054e-03,-2.871666666666645995e-02,-3.482499999999999485e-02,-7.926666666666672134e-02,-6.073333333333318096e-02
1.391666666666681491e-02,-5.241666666666672247e-03,-2.861666666666645709e-02,-4.315833333333374267e-02,-9.180000000000022864e-02,-7.334166666666669387e-02
9.858333333333274551e-03,-1.326666666666663497e-02,-4.099166666666663461e-02,-4.729166666666683588e-02,-8.764999999999957547e-02,-7.341666666666668561e-02
-2.533333333333125451e-03,-1.295833333333330784e-02,-4.503333333333350841e-02,-4.310000000000040882e-02,-7.518333333333362956e-02,-6.517500000000005234e-02
-2.424999999999793640e-03,-1.263333333333330200e-02,-4.072499999999996956e-02,-4.724166666666684139e-02,-7.104166666666630880e-02,-5.694166666666675147e-02
6.025000000000177783e-03,-8.141666666666873275e-03,-4.058333333333330462e-02,-3.888333333333309633e-02,-5.853333333333368693e-02,-5.284166666666655077e-02
6.125000000000178045e-03,-1.198333333333330419e-02,-3.212500000000000078e-02,-3.052500000000023597e-02,-4.185000000000041465e-02,-4.456666666666657395e-02
6.233333333333509856e-03,-1.167499999999997706e-02,-3.199166666666666825e-02,-3.465833333333333266e-02,-4.599166666666684722e-02,-5.294166666666654669e-02
1.050833333333327235e-02,-1.134166666666663881e-02,-2.766666666666645763e-02,-3.877499999999976105e-02,-4.593333333333350643e-02,-4.880833333333344654e-02
6.450000000000175211e-03,-1.101666666666663297e-02,-2.750833333333312786e-02,-3.038333333333356756e-02,-5.009166666666660384e-02,-4.886666666666678038e-02
6.558333333333507022e-03,-1.066666666666663682e-02,-3.153333333333333682e-02,-3.452500000000000013e-02,-7.094166666666630594e-02,-6.148333333333318163e-02
2.508333333333298207e-03,-1.032499999999997309e-02,-3.554166666666687402e-02,-3.865833333333309335e-02,-8.344999999999981599e-02,-6.993333333333315305e-02
2.624999999999964168e-03,-9.974999999999970002e-03,-3.538333333333354425e-02,-3.861666666666643127e-02,-8.763333333333291064e-02,-7.421666666666669465e-02
1.105833333333326729e-02,-1.291666666666663188e-03,-3.939166666666663735e-02,-4.691666666666684249e-02,-9.185000000000023701e-02,-8.269166666666666332e-02
1.114999999999993427e-02,3.233333333333546222e-03,-3.505833333333353841e-02,-3.856666666666642984e-02,-5.442499999999969584e-02,-6.617500000000006710e-02
1.123333333333326883e-02,-4.741666666666866092e-03,-3.488333333333354380e-02,-3.435833333333333101e-02,-4.201666666666707683e-02,-6.216666666666652297e-02
7.183333333333505842e-03,-1.270000000000016949e-02,-2.635833333333312614e-02,-2.179166666666648711e-02,-2.956666666666690410e-02,-4.982500000000011919e-02
3.158333333333298611e-03,-1.646666666666660173e-02,-3.028333333333333571e-02,-2.170833333333315601e-02,-2.544166666666625165e-02,-4.579166666666657781e-02
7.441666666666837612e-03,-3.566666666666870600e-03,-3.004166666666666791e-02,-2.996666666666689821e-02,-2.964166666666689931e-02,-4.587499999999991585e-02
1.170833333333326683e-02,-3.166666666666873020e-03,-3.812499999999997141e-02,-4.237500000000041234e-02,-5.045833333333327175e-02,-6.677500000000005653e-02
1.179999999999993207e-02,-6.933333333333305259e-03,-3.785833333333329942e-02,-4.642500000000017446e-02,-6.709166666666653567e-02,-7.935833333333312811e-02
1.187499999999993248e-02,-6.524999999999975264e-03,-3.757499999999996954e-02,-4.213333333333374453e-02,-7.537500000000028899e-02,-8.358333333333332893e-02
